Date,Ticker,Name,Category,Sector,Open,High,Low,Close,Adj_Close,Volume
1998-04-30,BSC,Bear Stearns,Distressed_2008,Financials,57.0625,57.0625,57.0625,57.0625,57.0625,0
1998-05-29,BSC,Bear Stearns,Distressed_2008,Financials,54.25,54.25,54.25,54.25,54.25,0
1998-06-30,BSC,Bear Stearns,Distressed_2008,Financials,56.875,56.875,56.875,56.875,56.875,0
1998-07-31,BSC,Bear Stearns,Distressed_2008,Financials,56.25,56.25,56.25,56.25,56.25,0
1998-08-31,BSC,Bear Stearns,Distressed_2008,Financials,36.5,36.5,36.5,36.5,36.5,0
1998-09-30,BSC,Bear Stearns,Distressed_2008,Financials,31.0,31.0,31.0,31.0,31.0,0
1998-10-30,BSC,Bear Stearns,Distressed_2008,Financials,35.6875,35.6875,35.6875,35.6875,35.6875,0
1998-11-30,BSC,Bear Stearns,Distressed_2008,Financials,41.0,41.0,41.0,41.0,41.0,0
1998-12-31,BSC,Bear Stearns,Distressed_2008,Financials,37.4375,37.4375,37.4375,37.4375,37.4375,0
1999-01-29,BSC,Bear Stearns,Distressed_2008,Financials,47.125,47.125,47.125,47.125,47.125,0
1999-02-26,BSC,Bear Stearns,Distressed_2008,Financials,42.8125,42.8125,42.8125,42.8125,42.8125,0
1999-03-31,BSC,Bear Stearns,Distressed_2008,Financials,44.6875,44.6875,44.6875,44.6875,44.6875,0
1999-04-30,BSC,Bear Stearns,Distressed_2008,Financials,46.625,46.625,46.625,46.625,46.625,0
1999-05-28,BSC,Bear Stearns,Distressed_2008,Financials,44.375,44.375,44.375,44.375,44.375,0
1999-06-30,BSC,Bear Stearns,Distressed_2008,Financials,46.75,46.75,46.75,46.75,46.75,0
1999-07-30,BSC,Bear Stearns,Distressed_2008,Financials,42.3125,42.3125,42.3125,42.3125,42.3125,0
1999-08-31,BSC,Bear Stearns,Distressed_2008,Financials,41.625,41.625,41.625,41.625,41.625,0
1999-09-30,BSC,Bear Stearns,Distressed_2008,Financials,38.4375,38.4375,38.4375,38.4375,38.4375,0
1999-10-29,BSC,Bear Stearns,Distressed_2008,Financials,42.625,42.625,42.625,42.625,42.625,0
1999-11-30,BSC,Bear Stearns,Distressed_2008,Financials,40.8125,40.8125,40.8125,40.8125,40.8125,0
1999-12-31,BSC,Bear Stearns,Distressed_2008,Financials,42.75,42.75,42.75,42.75,42.75,0
2000-01-31,BSC,Bear Stearns,Distressed_2008,Financials,41.25,41.25,41.25,41.25,41.25,0
2000-02-29,BSC,Bear Stearns,Distressed_2008,Financials,39.25,39.25,39.25,39.25,39.25,0
2000-03-31,BSC,Bear Stearns,Distressed_2008,Financials,45.625,45.625,45.625,45.625,45.625,0
2000-04-28,BSC,Bear Stearns,Distressed_2008,Financials,42.875,42.875,42.875,42.875,42.875,0
2000-05-31,BSC,Bear Stearns,Distressed_2008,Financials,39.375,39.375,39.375,39.375,39.375,0
2000-06-30,BSC,Bear Stearns,Distressed_2008,Financials,41.625,41.625,41.625,41.625,41.625,0
2000-07-31,BSC,Bear Stearns,Distressed_2008,Financials,53.875,53.875,53.875,53.875,53.875,0
2000-08-31,BSC,Bear Stearns,Distressed_2008,Financials,67.0625,67.0625,67.0625,67.0625,67.0625,0
2000-09-29,BSC,Bear Stearns,Distressed_2008,Financials,63.0,63.0,63.0,63.0,63.0,0
2000-10-31,BSC,Bear Stearns,Distressed_2008,Financials,60.625,60.625,60.625,60.625,60.625,0
2000-11-30,BSC,Bear Stearns,Distressed_2008,Financials,45.9375,45.9375,45.9375,45.9375,45.9375,0
2000-12-29,BSC,Bear Stearns,Distressed_2008,Financials,50.6875,50.6875,50.6875,50.6875,50.6875,0
2001-01-31,BSC,Bear Stearns,Distressed_2008,Financials,61.7,61.7,61.7,61.7,61.7,0
2001-02-28,BSC,Bear Stearns,Distressed_2008,Financials,52.18,52.18,52.18,52.18,52.18,0
2001-03-30,BSC,Bear Stearns,Distressed_2008,Financials,45.74,45.74,45.74,45.74,45.74,0
2001-04-30,BSC,Bear Stearns,Distressed_2008,Financials,50.3,50.3,50.3,50.3,50.3,0
2001-05-31,BSC,Bear Stearns,Distressed_2008,Financials,54.35,54.35,54.35,54.35,54.35,0
2001-06-29,BSC,Bear Stearns,Distressed_2008,Financials,58.97,58.97,58.97,58.97,58.97,0
2001-07-31,BSC,Bear Stearns,Distressed_2008,Financials,58.15,58.15,58.15,58.15,58.15,0
2001-08-31,BSC,Bear Stearns,Distressed_2008,Financials,52.19,52.19,52.19,52.19,52.19,0
2001-09-28,BSC,Bear Stearns,Distressed_2008,Financials,50.01,50.01,50.01,50.01,50.01,0
2001-10-31,BSC,Bear Stearns,Distressed_2008,Financials,54.0,54.0,54.0,54.0,54.0,0
2001-11-30,BSC,Bear Stearns,Distressed_2008,Financials,57.5,57.5,57.5,57.5,57.5,0
2001-12-31,BSC,Bear Stearns,Distressed_2008,Financials,58.64,58.64,58.64,58.64,58.64,0
2002-01-31,BSC,Bear Stearns,Distressed_2008,Financials,58.15,58.15,58.15,58.15,58.15,0
2002-02-28,BSC,Bear Stearns,Distressed_2008,Financials,55.09,55.09,55.09,55.09,55.09,0
2002-03-28,BSC,Bear Stearns,Distressed_2008,Financials,62.75,62.75,62.75,62.75,62.75,0
2002-04-30,BSC,Bear Stearns,Distressed_2008,Financials,61.94,61.94,61.94,61.94,61.94,0
2002-05-31,BSC,Bear Stearns,Distressed_2008,Financials,60.05,60.05,60.05,60.05,60.05,0
2002-06-28,BSC,Bear Stearns,Distressed_2008,Financials,61.2,61.2,61.2,61.2,61.2,0
2002-07-31,BSC,Bear Stearns,Distressed_2008,Financials,60.22,60.22,60.22,60.22,60.22,0
2002-08-30,BSC,Bear Stearns,Distressed_2008,Financials,63.93,63.93,63.93,63.93,63.93,0
2002-09-30,BSC,Bear Stearns,Distressed_2008,Financials,56.4,56.4,56.4,56.4,56.4,0
2002-10-31,BSC,Bear Stearns,Distressed_2008,Financials,61.05,61.05,61.05,61.05,61.05,0
2002-11-29,BSC,Bear Stearns,Distressed_2008,Financials,64.0,64.0,64.0,64.0,64.0,0
2002-12-31,BSC,Bear Stearns,Distressed_2008,Financials,59.4,59.4,59.4,59.4,59.4,0
2003-01-31,BSC,Bear Stearns,Distressed_2008,Financials,62.05,62.05,62.05,62.05,62.05,0
2003-02-28,BSC,Bear Stearns,Distressed_2008,Financials,62.64,62.64,62.64,62.64,62.64,0
2003-03-31,BSC,Bear Stearns,Distressed_2008,Financials,65.6,65.6,65.6,65.6,65.6,0
2003-04-30,BSC,Bear Stearns,Distressed_2008,Financials,66.84,66.84,66.84,66.84,66.84,0
2003-05-30,BSC,Bear Stearns,Distressed_2008,Financials,77.27,77.27,77.27,77.27,77.27,0
2003-06-30,BSC,Bear Stearns,Distressed_2008,Financials,72.42,72.42,72.42,72.42,72.42,0
2003-07-31,BSC,Bear Stearns,Distressed_2008,Financials,67.0,67.0,67.0,67.0,67.0,0
2003-08-29,BSC,Bear Stearns,Distressed_2008,Financials,69.98,69.98,69.98,69.98,69.98,0
2003-09-30,BSC,Bear Stearns,Distressed_2008,Financials,74.8,74.8,74.8,74.8,74.8,0
2003-10-31,BSC,Bear Stearns,Distressed_2008,Financials,76.25,76.25,76.25,76.25,76.25,0
2003-11-28,BSC,Bear Stearns,Distressed_2008,Financials,72.46,72.46,72.46,72.46,72.46,0
2003-12-31,BSC,Bear Stearns,Distressed_2008,Financials,79.95,79.95,79.95,79.95,79.95,0
2004-01-30,BSC,Bear Stearns,Distressed_2008,Financials,82.35,82.35,82.35,82.35,82.35,0
2004-02-27,BSC,Bear Stearns,Distressed_2008,Financials,87.84,87.84,87.84,87.84,87.84,0
2004-03-31,BSC,Bear Stearns,Distressed_2008,Financials,87.68,87.68,87.68,87.68,87.68,0
2004-04-30,BSC,Bear Stearns,Distressed_2008,Financials,80.14,80.14,80.14,80.14,80.14,0
2004-05-28,BSC,Bear Stearns,Distressed_2008,Financials,81.06,81.06,81.06,81.06,81.06,0
2004-06-30,BSC,Bear Stearns,Distressed_2008,Financials,84.31,84.31,84.31,84.31,84.31,0
2004-07-30,BSC,Bear Stearns,Distressed_2008,Financials,83.42,83.42,83.42,83.42,83.42,0
2004-08-31,BSC,Bear Stearns,Distressed_2008,Financials,87.92,87.92,87.92,87.92,87.92,0
2004-09-30,BSC,Bear Stearns,Distressed_2008,Financials,96.17,96.17,96.17,96.17,96.17,0
2004-10-29,BSC,Bear Stearns,Distressed_2008,Financials,94.75,94.75,94.75,94.75,94.75,0
2004-11-30,BSC,Bear Stearns,Distressed_2008,Financials,97.58,97.58,97.58,97.58,97.58,0
2004-12-31,BSC,Bear Stearns,Distressed_2008,Financials,102.31,102.31,102.31,102.31,102.31,0
2005-01-31,BSC,Bear Stearns,Distressed_2008,Financials,101.06,101.06,101.06,101.06,101.06,0
2005-02-28,BSC,Bear Stearns,Distressed_2008,Financials,99.5,99.5,99.5,99.5,99.5,0
2005-03-31,BSC,Bear Stearns,Distressed_2008,Financials,99.9,99.9,99.9,99.9,99.9,0
2005-04-29,BSC,Bear Stearns,Distressed_2008,Financials,94.66,94.66,94.66,94.66,94.66,0
2005-05-31,BSC,Bear Stearns,Distressed_2008,Financials,99.04,99.04,99.04,99.04,99.04,0
2005-06-30,BSC,Bear Stearns,Distressed_2008,Financials,103.94,103.94,103.94,103.94,103.94,0
2005-07-29,BSC,Bear Stearns,Distressed_2008,Financials,102.11,102.11,102.11,102.11,102.11,0
2005-08-31,BSC,Bear Stearns,Distressed_2008,Financials,100.5,100.5,100.5,100.5,100.5,0
2005-09-30,BSC,Bear Stearns,Distressed_2008,Financials,109.75,109.75,109.75,109.75,109.75,0
2005-10-31,BSC,Bear Stearns,Distressed_2008,Financials,105.8,105.8,105.8,105.8,105.8,0
2005-11-30,BSC,Bear Stearns,Distressed_2008,Financials,110.99,110.99,110.99,110.99,110.99,0
2005-12-30,BSC,Bear Stearns,Distressed_2008,Financials,115.53,115.53,115.53,115.53,115.53,0
2006-01-31,BSC,Bear Stearns,Distressed_2008,Financials,126.46,126.46,126.46,126.46,126.46,0
2006-02-28,BSC,Bear Stearns,Distressed_2008,Financials,134.44,134.44,134.44,134.44,134.44,0
2006-03-31,BSC,Bear Stearns,Distressed_2008,Financials,138.7,138.7,138.7,138.7,138.7,0
2006-04-28,BSC,Bear Stearns,Distressed_2008,Financials,142.51,142.51,142.51,142.51,142.51,0
2006-05-31,BSC,Bear Stearns,Distressed_2008,Financials,133.75,133.75,133.75,133.75,133.75,0
2006-06-30,BSC,Bear Stearns,Distressed_2008,Financials,140.08,140.08,140.08,140.08,140.08,0
2006-07-31,BSC,Bear Stearns,Distressed_2008,Financials,141.87,141.87,141.87,141.87,141.87,0
2006-08-31,BSC,Bear Stearns,Distressed_2008,Financials,130.35,130.35,130.35,130.35,130.35,0
2006-09-29,BSC,Bear Stearns,Distressed_2008,Financials,140.1,140.1,140.1,140.1,140.1,0
2006-10-31,BSC,Bear Stearns,Distressed_2008,Financials,151.35,151.35,151.35,151.35,151.35,0
2006-11-30,BSC,Bear Stearns,Distressed_2008,Financials,152.48,152.48,152.48,152.48,152.48,0
2006-12-29,BSC,Bear Stearns,Distressed_2008,Financials,162.78,162.78,162.78,162.78,162.78,0
2007-01-31,BSC,Bear Stearns,Distressed_2008,Financials,164.85,164.85,164.85,164.85,164.85,0
2007-02-28,BSC,Bear Stearns,Distressed_2008,Financials,152.24,152.24,152.24,152.24,152.24,0
2007-03-30,BSC,Bear Stearns,Distressed_2008,Financials,150.35,150.35,150.35,150.35,150.35,0
2007-04-30,BSC,Bear Stearns,Distressed_2008,Financials,155.7,155.7,155.7,155.7,155.7,0
2007-05-31,BSC,Bear Stearns,Distressed_2008,Financials,149.96,149.96,149.96,149.96,149.96,0
2007-06-29,BSC,Bear Stearns,Distressed_2008,Financials,140.0,140.0,140.0,140.0,140.0,0
2007-07-31,BSC,Bear Stearns,Distressed_2008,Financials,121.22,121.22,121.22,121.22,121.22,0
2007-08-31,BSC,Bear Stearns,Distressed_2008,Financials,108.66,108.66,108.66,108.66,108.66,0
2007-09-28,BSC,Bear Stearns,Distressed_2008,Financials,122.81,122.81,122.81,122.81,122.81,0
2007-10-31,BSC,Bear Stearns,Distressed_2008,Financials,113.6,113.6,113.6,113.6,113.6,0
2007-11-30,BSC,Bear Stearns,Distressed_2008,Financials,99.7,99.7,99.7,99.7,99.7,0
2007-12-31,BSC,Bear Stearns,Distressed_2008,Financials,88.25,88.25,88.25,88.25,88.25,0
2008-01-31,BSC,Bear Stearns,Distressed_2008,Financials,89.65,89.65,89.65,89.65,89.65,0
2008-02-29,BSC,Bear Stearns,Distressed_2008,Financials,79.86,79.86,79.86,79.86,79.86,0
