Date,Ticker,Name,Category,Sector,Open,High,Low,Close,Adj_Close,Volume
2013-08-30,PACW,PacWest Bancorp,Distressed_2023,Financials,33.25,33.25,33.25,33.25,33.25,0
2013-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,34.290001,34.290001,34.290001,34.290001,34.290001,0
2013-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,38.049999,38.049999,38.049999,38.049999,38.049999,0
2013-11-29,PACW,PacWest Bancorp,Distressed_2023,Financials,41.139999,41.139999,41.139999,41.139999,41.139999,0
2013-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,42.220001,42.220001,42.220001,42.220001,42.220001,0
2014-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,40.110001,40.110001,40.110001,40.110001,40.110001,0
2014-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,43.400002,43.400002,43.400002,43.400002,43.400002,0
2014-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,43.009998,43.009998,43.009998,43.009998,43.009998,0
2014-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,39.369999,39.369999,39.369999,39.369999,39.369999,0
2014-05-30,PACW,PacWest Bancorp,Distressed_2023,Financials,40.419998,40.419998,40.419998,40.419998,40.419998,0
2014-06-30,PACW,PacWest Bancorp,Distressed_2023,Financials,43.169998,43.169998,43.169998,43.169998,43.169998,0
2014-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,41.669998,41.669998,41.669998,41.669998,41.669998,0
2014-08-29,PACW,PacWest Bancorp,Distressed_2023,Financials,41.939999,41.939999,41.939999,41.939999,41.939999,0
2014-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,41.23,41.23,41.23,41.23,41.23,0
2014-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,42.66,42.66,42.66,42.66,42.66,0
2014-11-28,PACW,PacWest Bancorp,Distressed_2023,Financials,46.5,46.5,46.5,46.5,46.5,0
2014-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,45.459999,45.459999,45.459999,45.459999,45.459999,0
2015-01-30,PACW,PacWest Bancorp,Distressed_2023,Financials,42.759998,42.759998,42.759998,42.759998,42.759998,0
2015-02-27,PACW,PacWest Bancorp,Distressed_2023,Financials,45.84,45.84,45.84,45.84,45.84,0
2015-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,46.889999,46.889999,46.889999,46.889999,46.889999,0
2015-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,45.099998,45.099998,45.099998,45.099998,45.099998,0
2015-05-29,PACW,PacWest Bancorp,Distressed_2023,Financials,44.889999,44.889999,44.889999,44.889999,44.889999,0
2015-06-30,PACW,PacWest Bancorp,Distressed_2023,Financials,46.759998,46.759998,46.759998,46.759998,46.759998,0
2015-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,46.290001,46.290001,46.290001,46.290001,46.290001,0
2015-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,42.639999,42.639999,42.639999,42.639999,42.639999,0
2015-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,42.810001,42.810001,42.810001,42.810001,42.810001,0
2015-10-30,PACW,PacWest Bancorp,Distressed_2023,Financials,45.040001,45.040001,45.040001,45.040001,45.040001,0
2015-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,47.02,47.02,47.02,47.02,47.02,0
2015-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,43.099998,43.099998,43.099998,43.099998,43.099998,0
2016-01-29,PACW,PacWest Bancorp,Distressed_2023,Financials,36.709999,36.709999,36.709999,36.709999,36.709999,0
2016-02-29,PACW,PacWest Bancorp,Distressed_2023,Financials,32.18,32.18,32.18,32.18,32.18,0
2016-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,37.150002,37.150002,37.150002,37.150002,37.150002,0
2016-04-29,PACW,PacWest Bancorp,Distressed_2023,Financials,39.98,39.98,39.98,39.98,39.98,0
2016-05-31,PACW,PacWest Bancorp,Distressed_2023,Financials,41.68,41.68,41.68,41.68,41.68,0
2016-06-30,PACW,PacWest Bancorp,Distressed_2023,Financials,39.779999,39.779999,39.779999,39.779999,39.779999,0
2016-07-29,PACW,PacWest Bancorp,Distressed_2023,Financials,41.349998,41.349998,41.349998,41.349998,41.349998,0
2016-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,43.310001,43.310001,43.310001,43.310001,43.310001,0
2016-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,42.91,42.91,42.91,42.91,42.91,0
2016-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,43.389999,43.389999,43.389999,43.389999,43.389999,0
2016-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,51.25,51.25,51.25,51.25,51.25,0
2016-12-30,PACW,PacWest Bancorp,Distressed_2023,Financials,54.439999,54.439999,54.439999,54.439999,54.439999,0
2017-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,55.400002,55.400002,55.400002,55.400002,55.400002,0
2017-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,55.099998,55.099998,55.099998,55.099998,55.099998,0
2017-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,53.259998,53.259998,53.259998,53.259998,53.259998,0
2017-04-28,PACW,PacWest Bancorp,Distressed_2023,Financials,49.389999,49.389999,49.389999,49.389999,49.389999,0
2017-05-31,PACW,PacWest Bancorp,Distressed_2023,Financials,46.669998,46.669998,46.669998,46.669998,46.669998,0
2017-06-30,PACW,PacWest Bancorp,Distressed_2023,Financials,46.700001,46.700001,46.700001,46.700001,46.700001,0
2017-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,48.02,48.02,48.02,48.02,48.02,0
2017-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,45.150002,45.150002,45.150002,45.150002,45.150002,0
2017-09-29,PACW,PacWest Bancorp,Distressed_2023,Financials,50.509998,50.509998,50.509998,50.509998,50.509998,0
2017-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,48.32,48.32,48.32,48.32,48.32,0
2017-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,47.66,47.66,47.66,47.66,47.66,0
2017-12-29,PACW,PacWest Bancorp,Distressed_2023,Financials,50.400002,50.400002,50.400002,50.400002,50.400002,0
2018-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,52.43,52.43,52.43,52.43,52.43,0
2018-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,52.139999,52.139999,52.139999,52.139999,52.139999,0
2018-03-29,PACW,PacWest Bancorp,Distressed_2023,Financials,49.529999,49.529999,49.529999,49.529999,49.529999,0
2018-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,51.240002,51.240002,51.240002,51.240002,51.240002,0
2018-05-31,PACW,PacWest Bancorp,Distressed_2023,Financials,53.060001,53.060001,53.060001,53.060001,53.060001,0
2018-06-29,PACW,PacWest Bancorp,Distressed_2023,Financials,49.419998,49.419998,49.419998,49.419998,49.419998,0
2018-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,50.220001,50.220001,50.220001,50.220001,50.220001,0
2018-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,50.490002,50.490002,50.490002,50.490002,50.490002,0
2018-09-28,PACW,PacWest Bancorp,Distressed_2023,Financials,47.650002,47.650002,47.650002,47.650002,47.650002,0
2018-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,40.619999,40.619999,40.619999,40.619999,40.619999,0
2018-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,40.240002,40.240002,40.240002,40.240002,40.240002,0
2018-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,33.279999,33.279999,33.279999,33.279999,33.279999,0
2019-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,38.59,38.59,38.59,38.59,38.59,0
2019-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,41.02,41.02,41.02,41.02,41.02,0
2019-03-29,PACW,PacWest Bancorp,Distressed_2023,Financials,37.610001,37.610001,37.610001,37.610001,37.610001,0
2019-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,39.549999,39.549999,39.549999,39.549999,39.549999,0
2019-05-31,PACW,PacWest Bancorp,Distressed_2023,Financials,36.34,36.34,36.34,36.34,36.34,0
2019-06-28,PACW,PacWest Bancorp,Distressed_2023,Financials,38.830002,38.830002,38.830002,38.830002,38.830002,0
2019-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,38.630001,38.630001,38.630001,38.630001,38.630001,0
2019-08-30,PACW,PacWest Bancorp,Distressed_2023,Financials,34.080002,34.080002,34.080002,34.080002,34.080002,0
2019-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,36.34,36.34,36.34,36.34,36.34,0
2019-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,36.990002,36.990002,36.990002,36.990002,36.990002,0
2019-11-29,PACW,PacWest Bancorp,Distressed_2023,Financials,37.240002,37.240002,37.240002,37.240002,37.240002,0
2019-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,38.27,38.27,38.27,38.27,38.27,0
2020-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,35.049999,35.049999,35.049999,35.049999,35.049999,0
